Time,gas_type,Gas concentration (ppb)
"Mar 13, 2020, 11 AM",TOL,0.029867467489869643
"Mar 13, 2020, 11 AM",ETHB,0.01940396389303108
"Mar 13, 2020, 12 PM",TOL,0.11583605237926047
"Mar 13, 2020, 12 PM",PMXY,0.003915691127379735
"Mar 13, 2020, 12 PM",OXY,0.007818562599519888
"Mar 13, 2020, 12 PM",ETHB,0.013160837076914808
"Mar 13, 2020, 12 PM",BENZ,0.11539230868220329
"Mar 13, 2020, 1 PM",BENZ,0.03981347382068634
"Mar 13, 2020, 1 PM",ETHB,0.01652774733624288
"Mar 13, 2020, 1 PM",OXY,0.009562221289213215
"Mar 13, 2020, 1 PM",TOL,0.06704697984137706
"Mar 13, 2020, 1 PM",PMXY,0.0026662546484398524
"Mar 13, 2020, 2 PM",PMXY,0.003353752758509169
"Mar 13, 2020, 2 PM",BENZ,0.06460392475128174
"Mar 13, 2020, 2 PM",OXY,0.00883981678634882
"Mar 13, 2020, 2 PM",ETHB,0.011476826660024622
"Mar 13, 2020, 2 PM",TOL,0.08181025615582864
"Mar 13, 2020, 3 PM",BENZ,0.10701736435294151
"Mar 13, 2020, 3 PM",OXY,0.004768380740036567
"Mar 13, 2020, 3 PM",TOL,0.093380114218841
"Mar 13, 2020, 3 PM",ETHB,0.008215301553718746
"Mar 13, 2020, 3 PM",PMXY,0.002880089023771385
"Mar 13, 2020, 4 PM",OXY,0.008829664574780812
"Mar 13, 2020, 4 PM",TOL,0.05758803252441188
"Mar 13, 2020, 4 PM",ETHB,0.011831170142007371
"Mar 13, 2020, 4 PM",PMXY,0.0035161577397957444
"Mar 13, 2020, 5 PM",BENZ,0.06217367760837078
"Mar 13, 2020, 5 PM",OXY,0.01329593441914767
"Mar 13, 2020, 5 PM",TOL,0.09369283293684323
"Mar 13, 2020, 5 PM",ETHB,0.011454021946216622
"Mar 13, 2020, 5 PM",PMXY,0.00320306722035942
"Mar 13, 2020, 6 PM",PMXY,0.002408484734284381
"Mar 13, 2020, 6 PM",BENZ,0.032146111130714417
"Mar 13, 2020, 6 PM",ETHB,0.008743600454181433
"Mar 13, 2020, 6 PM",OXY,0.008933852193877101
"Mar 13, 2020, 6 PM",TOL,0.1214810994764169
"Mar 13, 2020, 7 PM",PMXY,0.005435756756924093
"Mar 13, 2020, 7 PM",ETHB,0.009794530148307482
"Mar 13, 2020, 7 PM",TOL,0.043599293722460665
"Mar 13, 2020, 7 PM",BENZ,0.04843888804316521
"Mar 13, 2020, 7 PM",OXY,0.013457644109924635
"Mar 13, 2020, 8 PM",PMXY,0.0018887201392014201
"Mar 13, 2020, 8 PM",ETHB,0.014103622214558223
"Mar 13, 2020, 8 PM",TOL,0.012114052272712192
"Mar 13, 2020, 8 PM",OXY,0.007279139710590243
"Mar 13, 2020, 8 PM",BENZ,0.155303834627072
"Mar 13, 2020, 9 PM",BENZ,0.3937072269618511
"Mar 13, 2020, 9 PM",PMXY,0.0030677376004556813
"Mar 13, 2020, 9 PM",ETHB,0.009220889691884318
"Mar 13, 2020, 9 PM",OXY,0.006933738574540864
"Mar 13, 2020, 9 PM",TOL,0.015066787290076414
"Mar 13, 2020, 10 PM",BENZ,0.4143650357921918
"Mar 13, 2020, 10 PM",PMXY,0.003558344537547479
"Mar 13, 2020, 10 PM",ETHB,0.013404639010938505
"Mar 13, 2020, 10 PM",OXY,0.005322070287850996
"Mar 13, 2020, 10 PM",TOL,0.012182758189737797
"Mar 13, 2020, 11 PM",BENZ,0.48120980262756347
"Mar 13, 2020, 11 PM",PMXY,0.004189258930273354
"Mar 13, 2020, 11 PM",ETHB,0.01633993610739708
"Mar 13, 2020, 11 PM",OXY,0.013615266559645534
"Mar 13, 2020, 11 PM",TOL,0.010599576425738633
"Mar 14, 2020, 12 AM",BENZ,0.5396588991085688
"Mar 14, 2020, 12 AM",TOL,0.012360944567869106
"Mar 14, 2020, 12 AM",OXY,0.005927366223962356
"Mar 14, 2020, 12 AM",ETHB,0.012901242085111638
"Mar 14, 2020, 12 AM",PMXY,0.0028333356603980064
"Mar 14, 2020, 1 AM",BENZ,0.4538104757666588
"Mar 14, 2020, 1 AM",TOL,0.007029495706471304
"Mar 14, 2020, 1 AM",OXY,0.003928943265539904
"Mar 14, 2020, 1 AM",ETHB,0.01059538956421117
"Mar 14, 2020, 1 AM",PMXY,0.004723279867903329
"Mar 14, 2020, 2 AM",PMXY,0.003258302924223244
"Mar 14, 2020, 2 AM",TOL,0.006702533670856307
"Mar 14, 2020, 2 AM",ETHB,0.011184581788256764
"Mar 14, 2020, 2 AM",OXY,0.009649014643703898
"Mar 14, 2020, 2 AM",BENZ,0.4497886970639229
"Mar 14, 2020, 3 AM",PMXY,0.005087710878190895
"Mar 14, 2020, 3 AM",ETHB,0.007743780539991955
"Mar 14, 2020, 3 AM",OXY,0.007440972801608344
"Mar 14, 2020, 3 AM",BENZ,0.30692587047815323
"Mar 14, 2020, 3 AM",TOL,0.0070639164963116246
"Mar 14, 2020, 4 AM",PMXY,0.0023106569812322655
"Mar 14, 2020, 4 AM",OXY,0.005767550416445981
"Mar 14, 2020, 4 AM",TOL,0.010634577697298178
"Mar 14, 2020, 4 AM",ETHB,0.009690954233519733
"Mar 14, 2020, 4 AM",BENZ,0.39346033210555714
"Mar 14, 2020, 5 AM",PMXY,0.00401171128032729
"Mar 14, 2020, 5 AM",OXY,0.013274085707962513
"Mar 14, 2020, 5 AM",TOL,0.008460599152992168
"Mar 14, 2020, 5 AM",ETHB,0.014659696646655599
"Mar 14, 2020, 5 AM",BENZ,0.44080471495787305
"Mar 14, 2020, 6 AM",PMXY,0.003894752017610396
"Mar 14, 2020, 6 AM",OXY,0.005356360770141085
"Mar 14, 2020, 6 AM",TOL,0.009856172216435274
"Mar 14, 2020, 6 AM",BENZ,0.41874677936236065
"Mar 14, 2020, 6 AM",ETHB,0.013477209334572157
"Mar 14, 2020, 7 AM",PMXY,0.0024673813313711435
"Mar 14, 2020, 7 AM",OXY,0.01310695055872202
"Mar 14, 2020, 7 AM",BENZ,0.3029025048017502
"Mar 14, 2020, 7 AM",ETHB,0.008860619874515882
"Mar 14, 2020, 7 AM",TOL,0.01042197918286547
"Mar 14, 2020, 8 AM",BENZ,0.4225223784645398
"Mar 14, 2020, 8 AM",PMXY,0.0037939308870894215
"Mar 14, 2020, 8 AM",ETHB,0.010826304166888198
"Mar 14, 2020, 8 AM",TOL,0.020624231818752985
"Mar 14, 2020, 8 AM",OXY,0.006009642927286525
"Mar 14, 2020, 9 AM",PMXY,0.003957976315480967
"Mar 14, 2020, 9 AM",ETHB,0.012738668204595646
"Mar 14, 2020, 9 AM",TOL,0.004779696076487501
"Mar 14, 2020, 9 AM",OXY,0.009054183727130294
"Mar 14, 2020, 9 AM",BENZ,0.49909308056036633
"Mar 14, 2020, 10 AM",PMXY,0.003904439819355806
"Mar 14, 2020, 10 AM",ETHB,0.009902240902495881
"Mar 14, 2020, 10 AM",TOL,0.008592109816769758
"Mar 14, 2020, 10 AM",OXY,0.006668915972113609
"Mar 14, 2020, 10 AM",BENZ,0.509655357648929
"Mar 14, 2020, 11 AM",PMXY,0.001982603896370468
"Mar 14, 2020, 11 AM",TOL,0.017339553218334913
"Mar 14, 2020, 11 AM",OXY,0.010027368591787914
"Mar 14, 2020, 11 AM",BENZ,0.288372000058492
"Mar 14, 2020, 11 AM",ETHB,0.011488153133541346
"Mar 14, 2020, 12 PM",ETHB,0.011889041983522475
"Mar 14, 2020, 12 PM",PMXY,0.0034722424461506307
"Mar 14, 2020, 12 PM",OXY,0.009948362673943242
"Mar 14, 2020, 12 PM",TOL,0.023946696271498997
"Mar 14, 2020, 12 PM",BENZ,0.0395674891769886
"Mar 14, 2020, 1 PM",PMXY,0.005770939392580961
"Mar 14, 2020, 1 PM",ETHB,0.011190546210855246
"Mar 14, 2020, 1 PM",OXY,0.015232830541208386
"Mar 14, 2020, 1 PM",TOL,0.09928447656178226
"Mar 14, 2020, 1 PM",BENZ,0.09102759882807732
"Mar 14, 2020, 2 PM",PMXY,0.0035083991630623737
"Mar 14, 2020, 2 PM",TOL,0.03720129902164141
"Mar 14, 2020, 2 PM",BENZ,0.10117848217487335
"Mar 14, 2020, 2 PM",OXY,0.013387753395363688
"Mar 14, 2020, 2 PM",ETHB,0.008622069687892994
"Mar 14, 2020, 3 PM",TOL,0.0947935301810503
"Mar 14, 2020, 3 PM",OXY,0.005486084652754168
"Mar 14, 2020, 3 PM",BENZ,0.1239023506641388
"Mar 14, 2020, 3 PM",ETHB,0.010665689362213016
"Mar 14, 2020, 3 PM",PMXY,0.0038826074451208115
"Mar 14, 2020, 4 PM",TOL,0.06889108887740544
"Mar 14, 2020, 4 PM",OXY,0.010500045119053019
"Mar 14, 2020, 4 PM",BENZ,0.07595542073249817
"Mar 14, 2020, 4 PM",ETHB,0.009183895175478287
"Mar 14, 2020, 4 PM",PMXY,0.003211866066391979
"Mar 14, 2020, 5 PM",TOL,0.06740052128831546
"Mar 14, 2020, 5 PM",OXY,0.011473798581088582
"Mar 14, 2020, 5 PM",BENZ,0.09870877861976624
"Mar 14, 2020, 5 PM",ETHB,0.01067789017300432
"Mar 14, 2020, 5 PM",PMXY,0.005801056977361441
"Mar 14, 2020, 6 PM",PMXY,0.003426475547409306
"Mar 14, 2020, 6 PM",TOL,0.019610549711311858
"Mar 14, 2020, 6 PM",ETHB,0.010868354972141484
"Mar 14, 2020, 6 PM",OXY,0.00959762882363672
"Mar 14, 2020, 6 PM",BENZ,0.15623583272099495
"Mar 14, 2020, 7 PM",PMXY,0.0026091563825805983
"Mar 14, 2020, 7 PM",ETHB,0.01117861170011262
"Mar 14, 2020, 7 PM",BENZ,0.41103153427441913
"Mar 14, 2020, 7 PM",TOL,0.01403079911445578
"Mar 14, 2020, 7 PM",OXY,0.01298607257194817
"Mar 14, 2020, 8 PM",PMXY,0.004472396899169932
"Mar 14, 2020, 8 PM",ETHB,0.007138049967276554
"Mar 14, 2020, 8 PM",TOL,0.011388776591047645
"Mar 14, 2020, 8 PM",BENZ,0.49404653906822205
"Mar 14, 2020, 8 PM",OXY,0.008799464542486627
"Mar 14, 2020, 9 PM",TOL,0.007113564992323518
"Mar 14, 2020, 9 PM",BENZ,0.40835580602288246
"Mar 14, 2020, 9 PM",ETHB,0.01381758130931606
"Mar 14, 2020, 9 PM",OXY,0.01062579695523406
"Mar 14, 2020, 9 PM",PMXY,0.003070162444297845
"Mar 14, 2020, 10 PM",PMXY,0.001993586542084813
"Mar 14, 2020, 10 PM",OXY,0.00976623548194766
"Mar 14, 2020, 10 PM",BENZ,0.48545245329538983
"Mar 14, 2020, 10 PM",ETHB,0.0079020862467587
"Mar 14, 2020, 10 PM",TOL,0.006786699581425637
"Mar 14, 2020, 11 PM",OXY,0.007614820962771773
"Mar 14, 2020, 11 PM",BENZ,0.5139154076576233
"Mar 14, 2020, 11 PM",PMXY,0.002288869209587574
"Mar 14, 2020, 11 PM",ETHB,0.012068183906376363
"Mar 14, 2020, 11 PM",TOL,0.009705789154395461
"Mar 15, 2020, 12 AM",BENZ,0.4542655795812607
"Mar 15, 2020, 12 AM",TOL,0.014869517491509518
"Mar 15, 2020, 12 AM",PMXY,0.003808199272801479
"Mar 15, 2020, 12 AM",OXY,0.015105664962902665
"Mar 15, 2020, 12 AM",ETHB,0.016794180652747553
"Mar 15, 2020, 1 AM",BENZ,0.4130588329086701
"Mar 15, 2020, 1 AM",TOL,0.008286288667780658
"Mar 15, 2020, 1 AM",PMXY,0.004026722124156852
"Mar 15, 2020, 1 AM",OXY,0.010257503561054667
"Mar 15, 2020, 1 AM",ETHB,0.006705602184714128
"Mar 15, 2020, 2 AM",BENZ,0.4776678706208865
"Mar 15, 2020, 2 AM",TOL,0.01396608663101991
"Mar 15, 2020, 2 AM",PMXY,0.003180990422454973
"Mar 15, 2020, 2 AM",OXY,0.005420563897738854
"Mar 15, 2020, 2 AM",ETHB,0.014641843037679791
"Mar 15, 2020, 3 AM",BENZ,0.58747731645902
"Mar 15, 2020, 3 AM",TOL,0.013827906999116143
"Mar 15, 2020, 3 AM",PMXY,0.002624132524942979
"Mar 15, 2020, 3 AM",OXY,0.012240405970563492
"Mar 15, 2020, 3 AM",ETHB,0.008107324324858686
"Mar 15, 2020, 4 AM",ETHB,0.013664504745975137
"Mar 15, 2020, 4 AM",TOL,0.008477830948928991
"Mar 15, 2020, 4 AM",BENZ,0.5279921392599741
"Mar 15, 2020, 4 AM",PMXY,0.002781784200730423
"Mar 15, 2020, 4 AM",OXY,0.009093054900101075
"Mar 15, 2020, 5 AM",TOL,0.006501630336667101
"Mar 15, 2020, 5 AM",BENZ,0.30710145582755405
"Mar 15, 2020, 5 AM",ETHB,0.01709495997056365
"Mar 15, 2020, 5 AM",PMXY,0.0036771903784635165
"Mar 15, 2020, 5 AM",OXY,0.008112734261279305
"Mar 15, 2020, 6 AM",TOL,0.009519902465399355
"Mar 15, 2020, 6 AM",BENZ,0.36022385333975154
"Mar 15, 2020, 6 AM",ETHB,0.0067207668131838245
"Mar 15, 2020, 6 AM",PMXY,0.0037080065036813417
"Mar 15, 2020, 6 AM",OXY,0.010130818389977017
"Mar 15, 2020, 7 AM",TOL,0.014766673557460308
"Mar 15, 2020, 7 AM",ETHB,0.007345055850843589
"Mar 15, 2020, 7 AM",PMXY,0.003978708254483839
"Mar 15, 2020, 7 AM",BENZ,0.2792772352695465
"Mar 15, 2020, 7 AM",OXY,0.004334917796465258
"Mar 15, 2020, 8 AM",TOL,0.010143512161448598
"Mar 15, 2020, 8 AM",ETHB,0.019878875308980543
"Mar 15, 2020, 8 AM",BENZ,0.3903968284527461
"Mar 15, 2020, 8 AM",PMXY,0.0024763174005784094
"Mar 15, 2020, 8 AM",OXY,0.009578477742616087
"Mar 15, 2020, 9 AM",PMXY,0.0027399190585128963
"Mar 15, 2020, 9 AM",TOL,0.04288885036172966
"Mar 15, 2020, 9 AM",OXY,0.007643335091415793
"Mar 15, 2020, 9 AM",ETHB,0.011087798125421008
"Mar 15, 2020, 9 AM",BENZ,0.20711602394779524
"Mar 15, 2020, 10 AM",PMXY,0.0016987786705916126
"Mar 15, 2020, 10 AM",TOL,0.009172234839449326
"Mar 15, 2020, 10 AM",OXY,0.009109821170568466
"Mar 15, 2020, 10 AM",ETHB,0.02155351359397173
"Mar 15, 2020, 10 AM",BENZ,0.3658694177865982
"Mar 15, 2020, 11 AM",PMXY,0.0033785616881990186
"Mar 15, 2020, 11 AM",TOL,0.00802846229635179
"Mar 15, 2020, 11 AM",OXY,0.013512664008885622
"Mar 15, 2020, 11 AM",ETHB,0.011840214176724354
"Mar 15, 2020, 11 AM",BENZ,0.8104328393936158
"Mar 15, 2020, 12 PM",PMXY,0.003918570699170232
"Mar 15, 2020, 12 PM",BENZ,0.18145506083965302
"Mar 15, 2020, 12 PM",OXY,0.00912416937838619
"Mar 15, 2020, 12 PM",ETHB,0.00794874740919719
"Mar 15, 2020, 12 PM",TOL,0.03683343584028383
"Mar 15, 2020, 1 PM",BENZ,0.08221722642580669
"Mar 15, 2020, 1 PM",PMXY,0.004088800895260647
"Mar 15, 2020, 1 PM",OXY,0.012446686431455115
"Mar 15, 2020, 1 PM",ETHB,0.017309211388540763
"Mar 15, 2020, 1 PM",TOL,0.047628534492105246
"Mar 15, 2020, 2 PM",BENZ,0.09380697682499886
"Mar 15, 2020, 2 PM",PMXY,0.0023783468447315195
"Mar 15, 2020, 2 PM",OXY,0.00738716955917577
"Mar 15, 2020, 2 PM",ETHB,0.012648057037343582
"Mar 15, 2020, 2 PM",TOL,0.14113191391030946
"Mar 15, 2020, 3 PM",OXY,0.009891008958220482
"Mar 15, 2020, 3 PM",BENZ,0.07953523099422455
"Mar 15, 2020, 3 PM",TOL,0.041330223282178245
"Mar 15, 2020, 3 PM",PMXY,0.0041929757765804725
"Mar 15, 2020, 3 PM",ETHB,0.009290473458046714
"Mar 15, 2020, 4 PM",OXY,0.01211947837145999
"Mar 15, 2020, 4 PM",TOL,0.02263556789451589
"Mar 15, 2020, 4 PM",PMXY,0.004441999888513237
"Mar 15, 2020, 4 PM",ETHB,0.012765147645647327
"Mar 15, 2020, 4 PM",BENZ,0.16821624338626862
"Mar 15, 2020, 5 PM",OXY,0.00917370019791027
"Mar 15, 2020, 5 PM",TOL,0.03014520773043235
"Mar 15, 2020, 5 PM",PMXY,0.003214872383978218
"Mar 15, 2020, 5 PM",ETHB,0.01365088764578104
"Mar 15, 2020, 5 PM",BENZ,0.05556108430027962
"Mar 15, 2020, 6 PM",OXY,0.0152630345740666
"Mar 15, 2020, 6 PM",PMXY,0.002681020744300137
"Mar 15, 2020, 6 PM",ETHB,0.010272090614307672
"Mar 15, 2020, 6 PM",BENZ,0.0792115181684494
"Mar 15, 2020, 6 PM",TOL,0.024192285646374028
"Mar 15, 2020, 7 PM",OXY,0.005258223080697159
"Mar 15, 2020, 7 PM",ETHB,0.00921857807164391
"Mar 15, 2020, 7 PM",PMXY,0.0021012295571078234
"Mar 15, 2020, 7 PM",BENZ,0.10119451582431793
"Mar 15, 2020, 7 PM",TOL,0.019734001873681944
"Mar 15, 2020, 8 PM",OXY,0.013745377092467
"Mar 15, 2020, 8 PM",ETHB,0.014150420669466257
"Mar 15, 2020, 8 PM",PMXY,0.004510153317824006
"Mar 15, 2020, 8 PM",BENZ,0.40411699439088505
"Mar 15, 2020, 8 PM",TOL,0.009431185899302363
"Mar 15, 2020, 9 PM",PMXY,0.003476599730285151
"Mar 15, 2020, 9 PM",OXY,0.013159264677337237
"Mar 15, 2020, 9 PM",ETHB,0.009655392745376698
"Mar 15, 2020, 9 PM",BENZ,0.584098471062524
"Mar 15, 2020, 9 PM",TOL,0.01848043142152684
"Mar 15, 2020, 10 PM",PMXY,0.003139006691829612
"Mar 15, 2020, 10 PM",OXY,0.009649628142748648
"Mar 15, 2020, 10 PM",ETHB,0.01830661203712225
"Mar 15, 2020, 10 PM",BENZ,0.5192826588948568
"Mar 15, 2020, 10 PM",TOL,0.007236253198546668
"Mar 15, 2020, 11 PM",PMXY,0.005303760105744004
"Mar 15, 2020, 11 PM",OXY,0.005944373454258312
"Mar 15, 2020, 11 PM",ETHB,0.012464848626405001
"Mar 15, 2020, 11 PM",BENZ,0.4645053371787071
"Mar 15, 2020, 11 PM",TOL,0.009027934540063143
"Mar 16, 2020, 12 AM",BENZ,0.3758738115429878
"Mar 16, 2020, 12 AM",PMXY,0.0032227711053565145
"Mar 16, 2020, 12 AM",ETHB,0.011181659686068693
"Mar 16, 2020, 12 AM",TOL,0.009403365664184093
"Mar 16, 2020, 12 AM",OXY,0.010458637261763215
"Mar 16, 2020, 1 AM",BENZ,0.30401480322082836
"Mar 16, 2020, 1 AM",OXY,0.009765636854960272
"Mar 16, 2020, 1 AM",PMXY,0.0031906293491677693
"Mar 16, 2020, 1 AM",ETHB,0.010377938665139178
"Mar 16, 2020, 1 AM",TOL,0.006969108517902593
"Mar 16, 2020, 2 AM",ETHB,0.007261831061138461
"Mar 16, 2020, 2 AM",TOL,0.013440982710259656
"Mar 16, 2020, 2 AM",PMXY,0.002760294286417775
"Mar 16, 2020, 2 AM",OXY,0.006391860932732622
"Mar 16, 2020, 2 AM",BENZ,0.26773155977328617
"Mar 16, 2020, 3 AM",ETHB,0.010241792032805582
"Mar 16, 2020, 3 AM",PMXY,0.0030578279887170843
"Mar 16, 2020, 3 AM",BENZ,0.23636471976836523
"Mar 16, 2020, 3 AM",OXY,0.014074283031125864
"Mar 16, 2020, 3 AM",TOL,0.009654830830792585
"Mar 16, 2020, 4 AM",TOL,0.010910586919635534
"Mar 16, 2020, 4 AM",ETHB,0.009829580706233779
"Mar 16, 2020, 4 AM",PMXY,0.005455052790542443
"Mar 16, 2020, 4 AM",BENZ,0.3543668674925963
"Mar 16, 2020, 4 AM",OXY,0.011447545878278712
"Mar 16, 2020, 5 AM",TOL,0.016391986437762778
"Mar 16, 2020, 5 AM",PMXY,0.006740303011611104
"Mar 16, 2020, 5 AM",BENZ,0.2419421784579754
"Mar 16, 2020, 5 AM",ETHB,0.010446658047537008
"Mar 16, 2020, 5 AM",OXY,0.010549127745131651
"Mar 16, 2020, 6 AM",TOL,0.010615934579012295
"Mar 16, 2020, 6 AM",PMXY,0.003953761440546562
"Mar 16, 2020, 6 AM",BENZ,0.3333180633683999
"Mar 16, 2020, 6 AM",ETHB,0.009894963431482514
"Mar 16, 2020, 6 AM",OXY,0.009399383251244823
"Mar 16, 2020, 7 AM",PMXY,0.0037225165676015117
"Mar 16, 2020, 7 AM",BENZ,0.2657003179192543
"Mar 16, 2020, 7 AM",TOL,0.009000998844082156
"Mar 16, 2020, 7 AM",ETHB,0.010339859989471734
"Mar 16, 2020, 7 AM",OXY,0.009470094616214434
"Mar 16, 2020, 8 AM",TOL,0.010424653145795068
"Mar 16, 2020, 8 AM",PMXY,0.002349573333049193
"Mar 16, 2020, 8 AM",ETHB,0.012813097331672907
"Mar 16, 2020, 8 AM",OXY,0.010664837357277671
"Mar 16, 2020, 8 AM",BENZ,0.23014301185806593
"Mar 16, 2020, 9 AM",TOL,0.005525566385282825
"Mar 16, 2020, 9 AM",PMXY,0.0037800581000434854
"Mar 16, 2020, 9 AM",OXY,0.008550022107859453
"Mar 16, 2020, 9 AM",ETHB,0.015209279760407904
"Mar 16, 2020, 9 AM",BENZ,0.19032479325930277
"Mar 16, 2020, 10 AM",ETHB,0.014477598248049617
"Mar 16, 2020, 10 AM",TOL,0.00960327657715728
"Mar 16, 2020, 10 AM",PMXY,0.0021606451482512057
"Mar 16, 2020, 10 AM",OXY,0.013403648665795723
"Mar 16, 2020, 10 AM",BENZ,0.22942772631843886
"Mar 16, 2020, 11 AM",TOL,0.015930307563394308
"Mar 16, 2020, 11 AM",ETHB,0.015211882283135006
"Mar 16, 2020, 11 AM",BENZ,0.06416063010692596
"Mar 16, 2020, 11 AM",OXY,0.01320612170335759
"Mar 16, 2020, 11 AM",PMXY,0.003882949900192519
"Mar 16, 2020, 12 PM",OXY,0.008707146334927529
"Mar 16, 2020, 12 PM",TOL,0.006731190602295101
"Mar 16, 2020, 12 PM",BENZ,0.06932011991739273
"Mar 16, 2020, 12 PM",ETHB,0.007482858801571031
"Mar 16, 2020, 12 PM",PMXY,0.005715351629381378
"Mar 16, 2020, 1 PM",OXY,0.008874568661364416
"Mar 16, 2020, 1 PM",BENZ,0.03138811141252518
"Mar 16, 2020, 1 PM",ETHB,0.01115936116548255
"Mar 16, 2020, 1 PM",PMXY,0.0022304910429132483
"Mar 16, 2020, 1 PM",TOL,0.018975910963490605
"Mar 16, 2020, 2 PM",OXY,0.008734411695816865
"Mar 16, 2020, 2 PM",TOL,0.012747304397635162
"Mar 16, 2020, 2 PM",BENZ,0.14908821880817413
"Mar 16, 2020, 2 PM",ETHB,0.016990579199045897
"Mar 16, 2020, 2 PM",PMXY,0.0038019486819393933
"Mar 16, 2020, 3 PM",TOL,0.023023949936032295
"Mar 16, 2020, 3 PM",OXY,0.008184038995144268
"Mar 16, 2020, 3 PM",PMXY,0.002801897431102892
"Mar 16, 2020, 3 PM",ETHB,0.009571825988435497
"Mar 16, 2020, 4 PM",OXY,0.01346191631940504
"Mar 16, 2020, 4 PM",TOL,0.01234756107442081
"Mar 16, 2020, 4 PM",BENZ,0.13907796144485474
"Mar 16, 2020, 4 PM",PMXY,0.0027391168017250798
"Mar 16, 2020, 4 PM",ETHB,0.011470124144883206
"Mar 16, 2020, 5 PM",ETHB,0.017692840425297618
"Mar 16, 2020, 5 PM",PMXY,0.002268569776788354
"Mar 16, 2020, 5 PM",OXY,0.010326343925650386
"Mar 16, 2020, 6 PM",PMXY,0.004199546587187797
"Mar 16, 2020, 6 PM",ETHB,0.005247300645957391
"Mar 16, 2020, 6 PM",OXY,0.009393024743379405
"Mar 16, 2020, 6 PM",TOL,0.015010152710601687
"Mar 16, 2020, 7 PM",TOL,0.013262483524158597
"Mar 16, 2020, 7 PM",ETHB,0.005949028360191733
"Mar 16, 2020, 7 PM",PMXY,0.002730643939382086
"Mar 16, 2020, 7 PM",OXY,0.007797370897606015
"Mar 16, 2020, 8 PM",ETHB,0.011923988272125522
"Mar 16, 2020, 8 PM",PMXY,0.0031115152135801813
"Mar 16, 2020, 8 PM",OXY,0.010413115145638585
"Mar 16, 2020, 8 PM",TOL,0.0111533107701689
"Mar 16, 2020, 9 PM",PMXY,0.002849577353723968
"Mar 16, 2020, 9 PM",OXY,0.008032358794783553
"Mar 16, 2020, 9 PM",ETHB,0.010611232098502418
"Mar 16, 2020, 9 PM",TOL,0.011305271182209253
"Mar 16, 2020, 10 PM",PMXY,0.005966276221442968
"Mar 16, 2020, 10 PM",OXY,0.009550645986261467
"Mar 16, 2020, 10 PM",ETHB,0.010925167395422855
"Mar 16, 2020, 10 PM",TOL,0.01475082888888816
"Mar 16, 2020, 11 PM",PMXY,0.002568264480214566
"Mar 16, 2020, 11 PM",OXY,0.005821173079311848
"Mar 16, 2020, 11 PM",ETHB,0.005788851389661431
"Mar 16, 2020, 11 PM",TOL,0.009309586230665445
"Mar 17, 2020, 12 AM",BENZ,0.23403041064739227
"Mar 17, 2020, 12 AM",OXY,0.009744263225002214
"Mar 17, 2020, 12 AM",PMXY,0.00330267227642859
"Mar 17, 2020, 12 AM",TOL,0.009105520710969964
"Mar 17, 2020, 12 AM",ETHB,0.009475551817255715
"Mar 17, 2020, 1 AM",BENZ,0.07804456353187561
"Mar 17, 2020, 1 AM",OXY,0.008066502031094084
"Mar 17, 2020, 1 AM",PMXY,0.0031724980799481273
"Mar 17, 2020, 1 AM",ETHB,0.017567225887129705
"Mar 17, 2020, 1 AM",TOL,0.007992225931957364
"Mar 17, 2020, 2 AM",TOL,0.00805044244043529
"Mar 17, 2020, 2 AM",OXY,0.012514423947626105
"Mar 17, 2020, 2 AM",BENZ,0.13719487190246582
"Mar 17, 2020, 2 AM",ETHB,0.009865833485188583
"Mar 17, 2020, 2 AM",PMXY,0.00365350399321566
"Mar 17, 2020, 3 AM",OXY,0.011795887257903814
"Mar 17, 2020, 3 AM",TOL,0.013757192296907306
"Mar 17, 2020, 3 AM",BENZ,0.03955007344484329
"Mar 17, 2020, 3 AM",ETHB,0.012256831124735376
"Mar 17, 2020, 3 AM",PMXY,0.0027910461843324206
"Mar 17, 2020, 4 AM",TOL,0.015150539111346006
"Mar 17, 2020, 4 AM",OXY,0.013486524888624748
"Mar 17, 2020, 4 AM",ETHB,0.012481489373991886
"Mar 17, 2020, 4 AM",BENZ,0.07059456780552864
"Mar 17, 2020, 4 AM",PMXY,0.0045936819321165485
"Mar 17, 2020, 5 AM",TOL,0.011505058888966838
"Mar 17, 2020, 5 AM",ETHB,0.013467898359522223
"Mar 17, 2020, 5 AM",OXY,0.01305359365263333
"Mar 17, 2020, 5 AM",BENZ,0.09968354552984238
"Mar 17, 2020, 5 AM",PMXY,0.004539777447159092
"Mar 17, 2020, 6 AM",PMXY,0.0028105975943617523
"Mar 17, 2020, 6 AM",TOL,0.010256964267076304
"Mar 17, 2020, 6 AM",BENZ,0.06154217757284641
"Mar 17, 2020, 6 AM",OXY,0.007940430582190553
"Mar 17, 2020, 6 AM",ETHB,0.011095216420168677
"Mar 17, 2020, 7 AM",ETHB,0.0136343709891662
"Mar 17, 2020, 7 AM",OXY,0.0061698216789712506
"Mar 17, 2020, 7 AM",BENZ,0.030085868202149868
"Mar 17, 2020, 7 AM",TOL,0.010854112023177246
"Mar 17, 2020, 7 AM",PMXY,0.0038699828340516738
"Mar 17, 2020, 8 AM",PMXY,0.004089776717592031
"Mar 17, 2020, 8 AM",ETHB,0.014749282233727476
"Mar 17, 2020, 8 AM",OXY,0.011008349945768714
